url,label
http://secure-access379.club/secure,phishing
http://win-gift351.co/update,phishing
http://user-verification602.biz/account,phishing
http://cash-prize297.club/secure,phishing
http://lottery-winner857.net/secure,phishing
http://user-verification586.info/account,phishing
http://microsoft-secure434.top/login,phishing
http://banking-alert365.xyz/login,phishing
http://bank-secure553.club/secure,phishing
http://secure-access479.org/secure,phishing
http://confirm-details837.online/update,phishing
http://claim-reward893.top/login,phishing
http://paypal-verify637.store/account,phishing
http://account-update267.org/secure,phishing
http://account-security158.club/login,phishing
http://bank-secure169.com/update,phishing
http://claim-reward339.com/secure,phishing
http://win-gift752.store/update,phishing
http://safe-banking333.ru/update,phishing
http://user-verification337.online/account,phishing
http://urgent-update319.xyz/login,phishing
http://lottery-winner498.xyz/login,phishing
http://lottery-winner258.online/account,phishing
http://verify-info355.info/login,phishing
http://win-gift926.store/secure,phishing
http://free-offer250.xyz/account,phishing
http://urgent-update632.shop/update,phishing
http://safe-banking392.online/account,phishing
http://lottery-winner828.pro/login,phishing
http://win-gift990.biz/account,phishing
http://urgent-update143.shop/secure,phishing
http://credit-card-confirm596.top/login,phishing
http://credit-card-confirm431.shop/account,phishing
http://lottery-winner859.co/update,phishing
http://free-offer511.co/secure,phishing
http://account-security824.top/account,phishing
http://free-offer641.store/update,phishing
http://verify-info400.store/account,phishing
http://payment-secure579.biz/account,phishing
http://login-now484.org/secure,phishing
http://microsoft-secure342.org/account,phishing
http://apple-support541.top/login,phishing
http://apple-support420.top/update,phishing
http://paypal-verify754.top/account,phishing
http://user-verification547.com/secure,phishing
http://cash-prize591.ru/login,phishing
http://confirm-details773.co/update,phishing
http://user-verification129.net/account,phishing
http://win-gift779.shop/account,phishing
http://safe-banking148.net/login,phishing
http://lottery-winner563.club/account,phishing
http://apple-support156.xyz/update,phishing
http://paypal-verify708.org/update,phishing
http://lottery-winner333.xyz/account,phishing
http://secure-access616.co/account,phishing
http://urgent-update506.online/login,phishing
http://user-verification721.co/secure,phishing
http://confirm-details656.co/secure,phishing
http://bank-secure407.org/login,phishing
http://free-offer280.net/login,phishing
http://confirm-details989.club/account,phishing
http://account-security787.top/account,phishing
http://bank-secure849.shop/secure,phishing
http://paypal-verify881.store/account,phishing
http://free-offer329.ru/login,phishing
http://banking-alert260.co/account,phishing
http://lottery-winner751.pro/login,phishing
http://urgent-update504.pro/login,phishing
http://urgent-update420.xyz/secure,phishing
http://microsoft-secure605.info/login,phishing
http://urgent-update903.info/secure,phishing
http://payment-secure445.club/login,phishing
http://verify-info726.net/update,phishing
http://banking-alert601.xyz/update,phishing
http://credit-card-confirm245.biz/update,phishing
http://safe-banking280.store/update,phishing
http://win-prize308.shop/account,phishing
http://urgent-update355.pro/login,phishing
http://verify-info584.co/secure,phishing
http://lottery-winner592.ru/update,phishing
http://payment-secure537.top/secure,phishing
http://apple-support914.co/login,phishing
http://cash-prize975.info/update,phishing
http://win-prize183.org/account,phishing
http://safe-banking168.xyz/account,phishing
http://free-gift540.xyz/account,phishing
http://bank-secure363.info/secure,phishing
http://win-prize281.shop/account,phishing
http://win-prize997.store/account,phishing
http://bank-secure977.top/update,phishing
http://paypal-verify892.xyz/account,phishing
http://win-prize882.org/secure,phishing
http://microsoft-secure610.org/login,phishing
http://free-gift349.info/login,phishing
http://free-offer668.org/login,phishing
http://cash-prize946.org/login,phishing
http://account-update120.online/update,phishing
http://urgent-update459.club/account,phishing
http://account-update983.online/update,phishing
http://safe-banking560.shop/update,phishing
http://paypal-verify434.xyz/update,phishing
http://account-update643.club/secure,phishing
http://urgent-update501.info/account,phishing
http://bank-secure801.top/update,phishing
http://claim-reward466.net/update,phishing
http://win-prize245.shop/update,phishing
http://microsoft-secure547.club/secure,phishing
http://account-security452.ru/secure,phishing
http://account-update183.com/secure,phishing
http://microsoft-secure906.biz/login,phishing
http://payment-secure937.pro/account,phishing
http://bank-secure630.pro/account,phishing
http://safe-banking543.info/secure,phishing
http://microsoft-secure702.shop/secure,phishing
http://safe-banking651.co/account,phishing
http://lottery-winner600.info/secure,phishing
http://win-gift280.co/account,phishing
http://bank-secure704.xyz/login,phishing
http://free-gift183.co/account,phishing
http://free-gift220.club/account,phishing
http://account-security440.top/account,phishing
http://free-offer758.online/login,phishing
http://apple-support462.org/update,phishing
http://claim-reward695.info/account,phishing
http://cash-prize461.shop/update,phishing
http://payment-secure734.online/update,phishing
http://bank-secure939.net/update,phishing
http://account-update241.store/account,phishing
http://account-update184.store/secure,phishing
http://lottery-winner581.net/update,phishing
http://win-gift615.shop/account,phishing
http://paypal-verify690.pro/login,phishing
http://urgent-update360.online/update,phishing
http://user-verification123.info/secure,phishing
http://banking-alert516.store/secure,phishing
http://credit-card-confirm591.top/update,phishing
http://free-offer517.club/update,phishing
http://apple-support106.xyz/login,phishing
https://github.com/support,good
https://microsoft.com/contact,good
https://support.google.com/signin,good
https://amazon.in/learning,good
https://developer.mozilla.org/home,good
https://wikipedia.org/signin,good
https://developer.mozilla.org/contact,good
https://github.com/contact,good
https://python.org/online-services,good
https://wikipedia.org/en-US/docs,good
https://wikipedia.org/legal/privacy,good
https://paypal.com/signin,good
https://stackoverflow.com/security,good
https://github.com/online-services,good
https://example.com/help,good
https://wikipedia.org/home,good
https://example.com/en-US/docs,good
https://developer.mozilla.org/news,good
https://openai.com/about,good
https://microsoft.com/news,good
https://support.google.com/home,good
https://bankofamerica.com/security,good
https://python.org/products,good
https://support.google.com/services,good
https://wikipedia.org/learning,good
https://developer.mozilla.org/online-services,good
https://microsoft.com/learning,good
https://paypal.com/contact,good
https://openai.com/news,good
https://paypal.com/products,good
https://amazon.in/news,good
https://openai.com/services,good
https://example.com/about,good
https://example.com/about,good
https://stackoverflow.com/about,good
https://support.google.com/security,good
https://gitlab.com/blog,good
https://wikipedia.org/services,good
https://wikipedia.org/support,good
https://support.google.com/news,good
https://developer.mozilla.org/blog,good
https://stackoverflow.com/services,good
https://bankofamerica.com/support,good
https://linkedin.com/products,good
https://example.com/news,good
https://developer.mozilla.org/legal/privacy,good
https://microsoft.com/support,good
https://developer.mozilla.org/legal/privacy,good
https://linkedin.com/online-services,good
https://cloudflare.com/blog,good
https://amazon.in/signin,good
https://gitlab.com/learning,good
https://icicibank.com/products,good
https://apple.com/contact,good
https://gitlab.com/about,good
https://python.org/blog,good
https://apple.com/en-US/docs,good
https://wikipedia.org/blog,good
https://apple.com/security,good
https://cloudflare.com/online-services,good
https://hdfcbank.com/en-US/docs,good
https://icicibank.com/learning,good
https://example.com/learning,good
https://cloudflare.com/online-services,good
https://support.google.com/support,good
https://amazon.in/services,good
https://gitlab.com/en-US/docs,good
https://developer.mozilla.org/blog,good
https://wikipedia.org/services,good
https://cloudflare.com/learning,good
https://cloudflare.com/en-US/docs,good
https://developer.mozilla.org/products,good
https://developer.mozilla.org/home,good
https://amazon.in/en-US/docs,good
https://gitlab.com/legal/privacy,good
https://support.google.com/online-services,good
https://amazon.in/learning,good
https://linkedin.com/security,good
https://apple.com/legal/privacy,good
https://github.com/products,good
https://linkedin.com/support,good
https://apple.com/services,good
https://openai.com/support,good
https://example.com/learning,good
https://microsoft.com/products,good
https://cloudflare.com/signin,good
https://example.com/support,good
https://wikipedia.org/home,good
https://stackoverflow.com/products,good
https://bankofamerica.com/security,good
https://cloudflare.com/news,good
https://example.com/about,good
https://python.org/contact,good
https://microsoft.com/products,good
https://stackoverflow.com/legal/privacy,good
https://amazon.in/blog,good
https://openai.com/contact,good
https://openai.com/products,good
https://stackoverflow.com/en-US/docs,good
https://linkedin.com/home,good
https://bankofamerica.com/legal/privacy,good
https://stackoverflow.com/legal/privacy,good
https://apple.com/signin,good
https://wikipedia.org/signin,good
https://amazon.in/home,good
https://microsoft.com/blog,good
https://apple.com/services,good
https://cloudflare.com/security,good
https://linkedin.com/support,good
https://microsoft.com/support,good
https://gitlab.com/products,good
https://amazon.in/legal/privacy,good
https://microsoft.com/home,good
https://example.com/services,good
https://developer.mozilla.org/en-US/docs,good
https://hdfcbank.com/services,good
https://support.google.com/services,good
https://example.com/about,good
https://openai.com/products,good
https://microsoft.com/blog,good
https://openai.com/legal/privacy,good
https://example.com/support,good
https://python.org/products,good
https://wikipedia.org/products,good
https://wikipedia.org/signin,good
https://python.org/news,good
https://wikipedia.org/help,good
https://apple.com/contact,good
https://openai.com/about,good
https://hdfcbank.com/help,good
https://cloudflare.com/security,good
https://microsoft.com/services,good
https://microsoft.com/help,good
https://hdfcbank.com/news,good
https://developer.mozilla.org/security,good
https://github.com/security,good
https://hdfcbank.com/help,good
https://stackoverflow.com/signin,good
https://example.com/contact,good
https://bankofamerica.com/blog,good
https://stackoverflow.com/en-US/docs,good
https://example.com/news,good
https://icicibank.com/signin,good
https://openai.com/home,good
https://gitlab.com/about,good
https://paypal.com/en-US/docs,good
https://stackoverflow.com/blog,good
https://amazon.in/home,good
https://apple.com/support,good
https://apple.com/legal/privacy,good
https://cloudflare.com/help,good
https://amazon.in/home,good
https://python.org/en-US/docs,good
https://github.com/support,good
https://cloudflare.com/products,good
https://microsoft.com/en-US/docs,good
https://gitlab.com/about,good
https://python.org/home,good
https://example.com/en-US/docs,good
https://developer.mozilla.org/learning,good
https://amazon.in/en-US/docs,good
https://example.com/learning,good
https://cloudflare.com/learning,good
https://hdfcbank.com/learning,good
https://microsoft.com/services,good
https://linkedin.com/contact,good
https://paypal.com/products,good
https://example.com/services,good
https://stackoverflow.com/blog,good
https://paypal.com/legal/privacy,good
https://gitlab.com/services,good
https://linkedin.com/services,good
https://openai.com/support,good
https://cloudflare.com/online-services,good
https://example.com/about,good
https://github.com/support,good
https://wikipedia.org/services,good
https://github.com/learning,good
https://amazon.in/support,good
https://microsoft.com/news,good
https://linkedin.com/help,good
https://bankofamerica.com/legal/privacy,good
https://support.google.com/online-services,good
https://wikipedia.org/products,good
https://paypal.com/learning,good
https://openai.com/learning,good
https://bankofamerica.com/online-services,good
https://microsoft.com/online-services,good
https://icicibank.com/home,good
https://github.com/home,good
https://support.google.com/security,good
https://example.com/services,good
https://gitlab.com/learning,good
https://bankofamerica.com/contact,good
https://wikipedia.org/online-services,good
https://linkedin.com/security,good
https://linkedin.com/contact,good
https://example.com/news,good
https://hdfcbank.com/support,good
https://microsoft.com/online-services,good
https://python.org/support,good
https://paypal.com/blog,good
https://support.google.com/about,good
https://example.com/blog,good
https://bankofamerica.com/services,good
https://stackoverflow.com/home,good
https://github.com/services,good
https://openai.com/products,good
https://openai.com/support,good
https://bankofamerica.com/learning,good
https://wikipedia.org/services,good
https://microsoft.com/en-US/docs,good
https://support.google.com/contact,good
https://apple.com/learning,good
https://apple.com/learning,good
https://amazon.in/legal/privacy,good
https://support.google.com/learning,good
https://microsoft.com/help,good
https://bankofamerica.com/signin,good
https://github.com/legal/privacy,good
https://gitlab.com/services,good
https://hdfcbank.com/learning,good
https://python.org/signin,good
https://paypal.com/help,good
https://paypal.com/online-services,good
https://stackoverflow.com/services,good
https://stackoverflow.com/news,good
https://support.google.com/blog,good
https://microsoft.com/support,good
https://icicibank.com/help,good
https://apple.com/home,good
https://developer.mozilla.org/online-services,good
https://gitlab.com/legal/privacy,good
https://apple.com/about,good
https://support.google.com/blog,good
https://paypal.com/news,good
https://amazon.in/products,good
https://example.com/home,good
https://wikipedia.org/blog,good
https://microsoft.com/security,good
https://wikipedia.org/signin,good
https://microsoft.com/help,good
https://gitlab.com/support,good
https://openai.com/learning,good
https://bankofamerica.com/products,good
https://example.com/home,good
https://openai.com/news,good
https://apple.com/en-US/docs,good
https://apple.com/en-US/docs,good
https://developer.mozilla.org/signin,good
https://support.google.com/signin,good
https://amazon.in/contact,good
https://hdfcbank.com/blog,good
https://stackoverflow.com/contact,good
https://github.com/online-services,good
https://cloudflare.com/legal/privacy,good
https://amazon.in/signin,good
https://hdfcbank.com/legal/privacy,good
https://wikipedia.org/about,good
https://icicibank.com/blog,good
https://support.google.com/help,good
https://icicibank.com/support,good
https://python.org/contact,good
https://bankofamerica.com/help,good
https://apple.com/home,good
https://icicibank.com/about,good
https://support.google.com/support,good
https://amazon.in/security,good
https://python.org/signin,good
https://amazon.in/contact,good
https://support.google.com/blog,good
https://example.com/en-US/docs,good
https://example.com/security,good
https://example.com/security,good
https://developer.mozilla.org/security,good
https://icicibank.com/online-services,good
https://amazon.in/legal/privacy,good
https://example.com/about,good
https://example.com/support,good
https://stackoverflow.com/services,good
https://support.google.com/about,good
https://paypal.com/about,good
https://paypal.com/security,good
https://example.com/security,good
https://gitlab.com/about,good
https://amazon.in/security,good
https://apple.com/services,good
https://gitlab.com/online-services,good
https://hdfcbank.com/help,good
https://microsoft.com/signin,good
https://wikipedia.org/legal/privacy,good
https://amazon.in/about,good
https://linkedin.com/signin,good
https://microsoft.com/services,good
https://wikipedia.org/about,good
https://paypal.com/learning,good
https://linkedin.com/legal/privacy,good
https://openai.com/security,good
https://icicibank.com/support,good
https://bankofamerica.com/help,good
https://linkedin.com/services,good
https://amazon.in/online-services,good
https://linkedin.com/news,good
https://linkedin.com/services,good
https://example.com/products,good
https://support.google.com/blog,good
https://microsoft.com/services,good
https://example.com/blog,good
https://linkedin.com/blog,good
https://amazon.in/products,good
https://developer.mozilla.org/blog,good
https://gitlab.com/about,good
https://apple.com/legal/privacy,good
https://icicibank.com/contact,good
https://microsoft.com/en-US/docs,good
https://developer.mozilla.org/about,good
https://cloudflare.com/help,good
https://linkedin.com/legal/privacy,good
https://bankofamerica.com/security,good
https://linkedin.com/online-services,good
https://microsoft.com/online-services,good
https://example.com/blog,good
https://microsoft.com/support,good
https://developer.mozilla.org/about,good
https://support.google.com/contact,good
https://bankofamerica.com/blog,good
https://developer.mozilla.org/support,good
https://github.com/learning,good
https://developer.mozilla.org/en-US/docs,good
https://gitlab.com/products,good
https://stackoverflow.com/signin,good
https://linkedin.com/blog,good
https://paypal.com/about,good
https://linkedin.com/home,good
https://icicibank.com/home,good
https://microsoft.com/learning,good
https://bankofamerica.com/security,good
https://microsoft.com/news,good
https://icicibank.com/support,good
https://example.com/legal/privacy,good
https://linkedin.com/news,good
https://apple.com/en-US/docs,good
https://example.com/legal/privacy,good
https://paypal.com/help,good
https://gitlab.com/support,good
https://icicibank.com/news,good
https://bankofamerica.com/security,good
https://hdfcbank.com/online-services,good
https://paypal.com/services,good
https://python.org/services,good
https://apple.com/learning,good
https://microsoft.com/learning,good
https://microsoft.com/services,good
https://stackoverflow.com/contact,good
https://wikipedia.org/news,good
https://support.google.com/online-services,good
https://microsoft.com/signin,good
https://amazon.in/support,good
https://icicibank.com/home,good
https://developer.mozilla.org/blog,good
https://apple.com/learning,good
https://stackoverflow.com/home,good
https://hdfcbank.com/news,good
https://icicibank.com/legal/privacy,good
https://wikipedia.org/security,good
https://amazon.in/signin,good
https://example.com/learning,good
https://gitlab.com/signin,good
https://github.com/news,good
https://microsoft.com/services,good
https://developer.mozilla.org/security,good
https://microsoft.com/products,good
https://cloudflare.com/help,good
https://wikipedia.org/en-US/docs,good
https://support.google.com/online-services,good
https://amazon.in/legal/privacy,good
https://python.org/services,good
https://paypal.com/blog,good
https://apple.com/help,good
https://support.google.com/help,good
https://linkedin.com/blog,good
https://stackoverflow.com/news,good
https://paypal.com/contact,good
https://paypal.com/online-services,good
https://support.google.com/products,good
https://gitlab.com/online-services,good
https://openai.com/en-US/docs,good
https://microsoft.com/services,good
https://paypal.com/blog,good
https://linkedin.com/support,good
https://microsoft.com/blog,good
https://gitlab.com/signin,good
https://hdfcbank.com/products,good
https://python.org/help,good
https://paypal.com/help,good
https://gitlab.com/en-US/docs,good
https://apple.com/support,good
https://python.org/online-services,good
https://apple.com/blog,good
https://python.org/legal/privacy,good
https://python.org/contact,good
https://microsoft.com/products,good
https://hdfcbank.com/services,good
https://support.google.com/online-services,good
https://python.org/home,good
https://github.com/about,good
https://cloudflare.com/home,good
https://python.org/news,good
https://gitlab.com/en-US/docs,good
https://example.com/online-services,good
https://hdfcbank.com/about,good
https://paypal.com/contact,good
https://paypal.com/help,good
https://gitlab.com/home,good
https://openai.com/signin,good
https://linkedin.com/en-US/docs,good
https://python.org/learning,good
https://microsoft.com/security,good
https://developer.mozilla.org/help,good
https://bankofamerica.com/support,good
https://python.org/online-services,good
https://linkedin.com/legal/privacy,good
https://amazon.in/services,good
https://wikipedia.org/security,good
https://icicibank.com/signin,good
https://github.com/support,good
https://support.google.com/services,good
https://developer.mozilla.org/online-services,good
https://hdfcbank.com/support,good
https://hdfcbank.com/security,good
https://developer.mozilla.org/help,good
https://cloudflare.com/support,good
https://support.google.com/online-services,good
https://cloudflare.com/learning,good
https://gitlab.com/services,good
https://icicibank.com/help,good
https://hdfcbank.com/en-US/docs,good
https://hdfcbank.com/legal/privacy,good
https://github.com/about,good
https://paypal.com/about,good
https://python.org/legal/privacy,good
https://icicibank.com/services,good
https://github.com/online-services,good
https://example.com/news,good
https://python.org/services,good
https://amazon.in/home,good
https://cloudflare.com/learning,good
https://openai.com/security,good
https://microsoft.com/news,good
https://amazon.in/about,good
https://openai.com/services,good
https://microsoft.com/home,good
https://bankofamerica.com/legal/privacy,good
https://hdfcbank.com/services,good
https://hdfcbank.com/contact,good
https://python.org/services,good
https://github.com/legal/privacy,good
https://wikipedia.org/signin,good
https://python.org/en-US/docs,good
https://developer.mozilla.org/support,good
https://python.org/security,good
https://support.google.com/signin,good
https://amazon.in/products,good
https://github.com/learning,good
https://stackoverflow.com/services,good
https://developer.mozilla.org/blog,good
https://stackoverflow.com/services,good
https://support.google.com/news,good
https://amazon.in/legal/privacy,good
https://python.org/security,good
https://wikipedia.org/en-US/docs,good
https://paypal.com/security,good
https://openai.com/products,good
https://wikipedia.org/contact,good
https://stackoverflow.com/online-services,good
https://wikipedia.org/signin,good
https://apple.com/help,good
https://support.google.com/products,good
https://openai.com/home,good
https://openai.com/learning,good
https://linkedin.com/services,good
https://bankofamerica.com/about,good
https://paypal.com/security,good
https://cloudflare.com/learning,good
https://openai.com/home,good
https://paypal.com/products,good
https://amazon.in/products,good
https://python.org/signin,good
https://linkedin.com/home,good
https://cloudflare.com/home,good
https://amazon.in/en-US/docs,good
https://openai.com/help,good
https://icicibank.com/online-services,good
https://paypal.com/blog,good
https://example.com/help,good
https://microsoft.com/services,good
https://amazon.in/security,good
https://python.org/online-services,good
https://paypal.com/help,good
https://apple.com/support,good
